Filename,LC3CellID,MandersMOC,Mandersk1,Mandersk2,MandersM1,MandersM2
,1,0.990157,0.156742,6.25493,1,1
,1,0.996734,0.518348,1.91663,1,1
,1,1,0.227866,4.38854,1,1
,1,0.993359,0.240028,4.11103,1,1
,1,0.996122,0.587699,1.68838,1,1
,1,0.999822,0.540437,1.8497,1,1
,1,0.991011,0.157093,6.25174,1,1
,1,0.990328,0.598541,1.63857,1,1
,1,0.995998,0.167591,5.91925,1,1
,1,0.993232,0.198831,4.96154,1,1
,1,0.994843,0.719676,1.37522,1,1
,1,0.991543,0.290611,3.38308,1,1
,1,0.98499,0.742691,1.30634,1,1
,1,0.971488,0.233333,4.04481,1,1
,2,0.998643,0.141859,7.03014,1,1
,2,0.975398,0.144926,6.56472,1,1
,2,0.992174,0.179317,5.48978,1,1
,2,0.988953,0.213895,4.57247,1,1
,2,0.960872,0.100475,9.18911,1,1
,2,0.964191,0.322776,2.88022,1,1
,2,0.986901,0.364046,2.67541,1,1
,2,0.943273,0.3657,2.43304,1,1
,2,0.975557,0.146453,6.49839,1,1
,2,0.993486,0.229944,4.29241,1,1
,2,0.91725,0.367682,2.28825,1,1
,2,0.941323,0.184004,4.81561,1,1
,2,0.96415,0.391283,2.37574,1,1
,2,0.992435,0.463757,2.1238,1,1
,2,0.987592,0.311803,3.12806,1,1
,2,1,0.750678,1.33213,1,1
,2,0.957127,0.282804,3.23932,1,1
,2,0.953507,0.365803,2.48543,1,1
,2,1,0.176385,5.66942,1,1
,2,0.996228,0.141928,6.99278,1,1
,2,0.986808,0.188263,5.1725,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_006.nd2,1,0.999087,0.166041,6.01161,1,1
,1,0.987201,0.232987,4.18291,1,1
,1,0.983481,0.244024,3.9637,1,1
,1,0.856667,0.333546,2.20023,1,1
,1,0.962119,0.230657,4.0132,1,1
,1,0.987643,0.347819,2.80444,1,1
,1,0.899603,0.211988,3.8176,1,1
,1,0.983842,0.466054,2.0769,1,1
,1,0.98781,0.244034,3.9985,1,1
,1,0.974102,0.252751,3.75419,1,1
,1,0.989895,0.676847,1.44773,1,1
,1,0.943298,0.287199,3.09824,1,1
,1,0.956794,0.483524,1.8933,1,1
,1,0.996186,0.481217,2.06224,1,1
,1,0.98245,0.609747,1.58297,1,1
,1,0.969649,0.313864,2.99563,1,1
,1,0.977725,0.640863,1.49165,1,1
,1,0.996114,0.325398,3.04932,1,1
,1,0.991592,0.359263,2.73686,1,1
,1,0.974726,0.374228,2.5388,1,1
,1,0.970497,0.570853,1.64992,1,1
,1,0.920092,0.262398,3.22628,1,1
,1,0.978391,0.264595,3.61779,1,1
,1,0.970876,0.301525,3.12611,1,1
,1,0.99265,0.199886,4.92958,1,1
,1,0.975935,0.216201,4.4054,1,1
,1,0.973274,0.297867,3.18016,1,1
,1,0.962177,0.150858,6.13678,1,1
,1,0.981643,0.211082,4.56516,1,1
,1,0.990083,0.223576,4.38447,1,1
,1,0.965905,0.153982,6.05897,1,1
,2,0.983716,0.158998,6.08623,1,1
,2,0.999227,0.178771,5.58511,1,1
,2,0.972126,0.256297,3.68725,1,1
,2,0.989135,0.193569,5.05446,1,1
,2,0.937285,0.69669,1.26097,1,1
,2,0.957115,0.300395,3.04955,1,1
,2,0.994236,0.463935,2.1307,1,1
,2,0.954011,0.223819,4.06639,1,1
,2,0.873097,0.14981,5.08843,1,1
,2,0.905283,0.23553,3.47954,1,1
,2,0.985731,0.154919,6.27207,1,1
,2,0.984338,0.492347,1.96796,1,1
,2,0.987959,0.68091,1.43347,1,1
,2,0.907975,0.186556,4.41916,1,1
,2,0.992005,0.380512,2.58618,1,1
,2,0.932201,0.280632,3.09657,1,1
,2,0.985707,0.141062,6.88787,1,1
,2,0.985886,0.365834,2.65686,1,1
,2,0.979955,0.32909,2.91808,1,1
,2,0.99489,0.260371,3.80152,1,1
,2,0.966956,0.143773,6.50331,1,1
,2,0.971937,0.306559,3.0815,1,1
,2,1,0.578873,1.72749,1,1
,2,0.998468,0.163367,6.10247,1,1
,2,0.989722,0.252778,3.87514,1,1
,2,0.999354,0.195752,5.10192,1,1
,2,1,0.159902,6.25385,1,1
,2,0.986547,0.191317,5.08724,1,1
,2,0.98898,0.132847,7.36248,1,1
,2,0.971089,0.148708,6.34137,1,1
,2,0.970243,0.114363,8.23146,1,1
LC3-puncta_MOConly_batch-seg_3Jun21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_007.nd2,1,0.981624,0.135521,7.1102,1,1
,1,0.999844,0.160187,6.24075,1,1
,1,0.989411,0.148274,6.60218,1,1
,1,0.999383,0.214665,4.65267,1,1
,1,0.988143,0.292506,3.33814,1,1
,1,0.973679,0.184361,5.14235,1,1
,1,0.994953,0.33204,2.98136,1,1
,1,0.986778,0.291736,3.33771,1,1
,1,0.978376,0.326603,2.93084,1,1
,1,0.991051,0.630984,1.55659,1,1
,1,0.980887,0.505007,1.9052,1,1
,1,0.929523,0.705017,1.22552,1,1
,1,0.983874,0.269273,3.59489,1,1
,1,0.998118,0.197695,5.03928,1,1
,1,0.992715,0.288563,3.41514,1,1
,1,0.995466,0.290011,3.41695,1,1
,1,0.996337,0.496083,2.00105,1,1
,1,0.999677,0.944908,1.05762,1,1
,1,0.983566,0.26779,3.61255,1,1
