Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,1,0.00705104,764,764,1,81.7991,726.94,8.43323e+06
,1,0.500623,951.155,67532,1,3.54667,596.652,300116
,1,0.246786,893.971,31289,1,2.26338,612.196,196515
,1,0.0141021,807,1614,1,1.02945,525.055,76658
,1,0.733308,1031.13,107238,1,0.303195,541.791,23297
,1,0.810869,1124.65,129335,1,0.176276,537.4,13435
,1,0.289092,1036.56,42499,1,0.162174,550.783,12668
,1,0.148072,1082.76,22738,1,3.04605,517.248,223451
,1,0.0282041,858,3432,1,7.89716,605.699,678383
,1,0.0634593,925.889,8333,1,19.5173,707.457,1.95824e+06
,1,0.317297,943.289,42448,1,1.21983,508.017,87887
,1,1.00125,1039.98,147677,1,0.719206,529.863,54046
,1,0.549981,1058.9,82594,1,4.31523,599.843,367104
,1,0.20448,888.138,25756,2,1.38905,570.431,112375
,1,0.874328,1190.4,147609,2,2.10121,590.56,175987
,1,0.0141021,846.5,1693,2,0.923686,549.55,71991
,1,0.211531,793.767,23813,2,7.49525,726.808,772597
,1,0.105766,764,11460,2,0.40896,465.034,26972
,1,0.197429,737.036,20637,2,1.15637,516.451,84698
,1,0.183327,1110.31,28868,2,0.606389,589.512,50698
,1,0.00705104,860,860,2,3.21527,617.32,281498
,1,1.16342,1161.68,191678,2,1.0365,560.803,82438
,1,0.190378,954.037,25759,2,2.81336,653.429,260718
,1,0.0775614,736.364,8100,2,5.49276,739.171,575814
,1,0.289092,881.951,36160,2,0.754461,589.598,63087
,1,0.493572,865.714,60600,2,3.94858,612.023,342733
,1,0.218582,1041.48,32286,2,0.472419,509.164,34114
,1,0.169225,1063.75,25530,2,1.40316,753.854,150017
,1,0.0564083,772.625,6181,2,0.169225,503.625,12087
,1,0.00705104,914,914,2,0.345501,459.551,22518
,1,0.0211531,760,2280,2,0.444215,553.651,34880
,1,0.0634593,748.667,6738,2,0.853175,591.554,71578
,1,0.655746,969.215,90137,2,1.57943,729.781,163471
,1,0.0493572,710,4970,2,0.27499,472.128,18413
,2,1.16342,896.715,147958,2,0.867277,497.463,61188
,2,0.345501,754.122,36952,2,1.36085,589.658,113804
,2,0.296143,879.81,36952,2,0.832022,544.907,64299
,2,0.0493572,817.714,5724,3,2.59478,492.361,181189
,2,0.930737,965.561,127454,3,0.493572,592.057,41444
,2,0.0987145,788.214,11035,3,0.54293,575.091,44282
,2,0.00705104,738,738,3,0.13397,589.474,11200
,2,0.0493572,724.857,5074,3,0.507675,516.486,37187
,2,0.0493572,890,6230,3,0.958941,524.022,71267
,2,0.444215,867.857,54675,3,9.97016,633.719,896078
,2,0.183327,1036.58,26951,3,1.0083,604.161,86395
,2,0.00705104,974,974,3,1.45956,563.005,116542
,2,0.74741,1182.81,125378,3,0.528828,522.653,39199
,2,0.00705104,869,869,3,1.3397,613.953,116651
,2,0.0916635,996.154,12950,3,0.401909,558.474,31833
,2,0.00705104,813,813,3,5.52801,685.629,537533
,2,0.197429,820.643,22978,3,2.0166,627.944,179592
,3,0.535879,843.461,64103,3,45.0068,719.465,4.59235e+06
,3,0.423062,901.2,54072,3,1.48072,765.395,160733
,3,0.112817,1004.31,16069,3,2.31979,831.489,273560
,3,0.211531,951.967,28559,3,2.3621,673.985,225785
,3,0.0211531,761.667,2285,3,1.17047,581.717,96565
,3,0.0705104,799.3,7993,3,0.394858,482.214,27004
,3,0.105766,889.8,13347,3,0.47947,585.309,39801
,,,,,3,0.846124,574.567,68948
,,,,,3,0.994196,565.035,79670
,,,,,3,1.67815,626.929,149209
,,,,,3,1.43136,690.404,140152
,,,,,3,8.66572,715.506,879357
,,,,,3,0.712155,549.881,55538
,,,,,3,0.359603,498.02,25399
,,,,,3,0.423062,561.033,33662
,,,,,3,0.958941,542.551,73787
,,,,,3,0.61344,538.253,46828
,,,,,3,0.289092,541.805,22214
,,,,,3,0.437164,501.097,31068
,,,,,3,1.0224,572.648,83034
,,,,,3,0.401909,563.526,32121
,,,,,3,0.33845,564.208,27082
,,,,,3,0.662797,548.372,51547
LC3-puncta_LAMP1_batch-seg_23Feb21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_004.nd2,1,0.0987145,756.357,10589,1,1.58648,481.089,108245
,1,0.0564083,788.75,6310,1,22.4364,575.087,1.82993e+06
,1,0.585236,999,82917,1,1.0506,540.705,80565
,1,2.0307,1339.53,385785,1,0.965992,525.533,71998
,1,0.0705104,942.9,9429,1,0.183327,490,12740
,1,0.232684,869.848,28705,1,1.12817,505.444,80871
,1,0.27499,1043.67,40703,1,4.52676,612.103,392970
,1,0.0282041,857.5,3430,1,0.500623,449.62,31923
,1,0.726257,1034.91,106596,1,1.382,558.556,109477
,1,0.00705104,814,814,1,0.930737,557.371,73573
,1,0.0352552,743.6,3718,1,1.24098,489.636,86176
,1,0.0423062,795.833,4775,,,,
,1,0.740359,1028.02,107942,,,,
,1,0.571134,876.481,70995,,,,
,1,0.00705104,900,900,,,,
,1,0.112817,1013.38,16214,,,,
,1,0.0141021,1144,2288,,,,
,1,0.0352552,956.4,4782,,,,
,1,0.00705104,810,810,,,,
,1,0.0705104,991.7,9917,,,,
,1,0.331399,1060.34,49836,,,,
,1,0.0705104,1043.5,10435,,,,
,1,0.197429,1279,35812,,,,
,1,0.535879,917.605,69738,,,,
,1,0.472419,1046.28,70101,,,,
,1,0.00705104,987,987,,,,
,1,0.225633,991.031,31713,,,,
,1,0.00705104,995,995,,,,
,1,0.0916635,908,11804,,,,
,1,0.472419,1225.15,82085,,,,
,1,0.331399,1224.09,57532,,,,
,1,0.00705104,1043,1043,,,,
,1,0.535879,1060.84,80624,,,,
,1,0.0141021,1088,2176,,,,
,1,0.0423062,1047.83,6287,,,,
,1,0.0987145,1041.14,14576,,,,
,1,0.514726,1231.58,89905,,,,
,1,0.373705,953.962,50560,,,,
,1,0.148072,1087.76,22843,,,,
,1,0.141021,1072.65,21453,,,,
,1,0.197429,1230.71,34460,,,,
,1,0.176276,979.92,24498,,,,
,1,0.112817,942.188,15075,,,,
,1,0.126919,923.056,16615,,,,
,1,0.225633,1129.84,36155,,,,
,1,0.00705104,865,865,,,,
,1,0.190378,968.407,26147,,,,
,1,0.218582,983.581,30491,,,,
,1,0.0282041,1105.25,4421,,,,
,1,0.141021,977.6,19552,,,,
,1,0.987145,1223.93,171350,,,,
,1,0.895481,1480.17,187982,,,,
,1,0.119868,1021.18,17360,,,,
,1,0.0141021,1029,2058,,,,
,1,0.105766,972.133,14582,,,,
,1,0.0564083,925.25,7402,,,,
,1,0.331399,1183.11,55606,,,,
,1,0.211531,1170.1,35103,,,,
,1,0.0211531,1052,3156,,,,
,1,0.0211531,896.333,2689,,,,
,1,0.218582,1250.61,38769,,,,
,1,0.0987145,1029.36,14411,,,,
,1,0.0775614,1052.64,11579,,,,
,1,0.61344,1091.76,94983,,,,
,1,0.310246,870.318,38294,,,,
,1,0.0564083,1083.37,8667,,,,
,1,0.00705104,978,978,,,,
,1,0.493572,963.5,67445,,,,
,1,0.148072,1097.43,23046,,,,
,1,0.112817,952.188,15235,,,,
,1,0.867277,1094.4,134611,,,,
,1,0.00705104,812,812,,,,
,1,0.416011,1035.32,61084,,,,
,1,2.50312,1200.91,426324,,,,
,1,0.366654,998.385,51916,,,,
,1,0.00705104,987,987,,,,
,1,0.0352552,974,4870,,,,
,1,0.00705104,930,930,,,,
,1,0.267939,997.184,37893,,,,
,1,0.803818,1159.16,132144,,,,
,1,0.126919,1048.56,18874,,,,
,1,0.00705104,925,925,,,,
,1,0.0775614,950.455,10455,,,,
,1,0.00705104,1007,1007,,,,
,1,0.282041,1085.5,43420,,,,
,1,0.317297,986.889,44410,,,,
,1,0.0282041,780.25,3121,,,,
,1,0.190378,897.259,24226,,,,
,1,0.0141021,754,1508,,,,
,1,0.0211531,828,2484,,,,
,1,0.0705104,769,7690,,,,
,1,0.0141021,709.5,1419,,,,
LC3-puncta_LAMP1_batch-seg_23Feb21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_006.nd2,1,0.0282041,687.5,2750,1,49.5124,742.186,5.21163e+06
,1,0.197429,814.143,22796,1,0.148072,527.524,11078
,1,1.0506,933.638,139112,1,1.20573,572.807,97950
,1,0.521777,932.054,68972,1,4.01909,666.012,379627
,1,0.444215,997.048,62814,1,0.860226,534.066,65156
,1,2.7499,1331.6,519325,1,0.387807,585.964,32228
,1,3.49731,1287.77,638735,1,1.14932,540.153,88045
,1,11.4368,2494.06,4.04536e+06,1,0.634593,552.589,49733
,1,0.796767,1465.14,165561,1,0.451266,528.828,33845
,1,1.47367,1163.47,243165,1,0.373705,632.113,33502
,1,0.437164,1032.16,63994,1,11.3451,615.266,989963
,1,0.310246,1037.66,45657,1,1.86852,580.698,153885
,1,0.141021,1255.2,25104,1,3.13066,574.8,255211
,1,0.253837,2577.22,92780,1,0.88843,580.302,73118
,1,0.0282041,1966,7864,1,1.04355,536.385,79385
,1,0.0282041,2468,9872,1,6.59272,604.729,565422
,1,0.40896,885.138,51338,1,1.02945,557.973,81464
,1,0.0423062,2027.83,12167,1,2.10121,577.584,172120
,1,0.324348,1997.87,91902,1,1.08586,570.299,87826
,1,0.345501,2414.86,118328,1,0.620491,588.807,51815
,1,0.00705104,764,764,1,0.68395,521.33,50569
,1,2.12236,2700.75,812926,1,0.352552,525.14,26257
,1,0.0493572,742.571,5198,,,,
,1,0.0141021,731,1462,,,,
,1,0.958941,2211.71,300793,,,,
,1,0.0282041,837.75,3351,,,,
,1,0.218582,932.323,28902,,,,
,1,0.0141021,769,1538,,,,
,1,0.676899,1860.72,178629,,,,
,1,0.0141021,771.5,1543,,,,
,1,0.775614,1792.62,197188,,,,
,1,0.0987145,925.5,12957,,,,
,1,0.0634593,831.556,7484,,,,
,1,0.141021,900.35,18007,,,,
,1,0.155123,1308.05,28777,,,,
,1,0.0634593,834.333,7509,,,,
,1,0.0987145,814.071,11397,,,,
,1,0.190378,944.111,25491,,,,
,1,0.289092,988.585,40532,,,,
LC3-puncta_LAMP1_batch-seg_23Feb21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_007.nd2,1,0.0634593,843.444,7591,1,62.5779,651.793,5.78466e+06
,1,0.0211531,825.333,2476,1,0.458317,559.969,36398
,1,0.500623,990.887,70353,1,1.90378,625.089,168774
,1,1.32559,1069.21,201012,1,0.627542,545.91,48586
,1,0.105766,835.533,12533,1,1.14932,622.472,101463
,1,0.40896,971.793,56364,1,0.740359,503.305,52847
,1,0.0564083,918.875,7351,1,0.472419,499.866,33491
,1,0.00705104,756,756,1,8.84905,599.614,752515
,1,0.0634593,923.667,8313,1,1.20573,522.012,89264
,1,0.162174,867.217,19946,1,3.73705,589.66,312520
,1,0.00705104,784,784,1,0.366654,556.269,28926
,1,0.61344,943.034,82044,1,1.09996,627.41,97876
,1,0.0141021,915.5,1831,1,0.641644,600.967,54688
,1,0.246786,971.086,33988,1,1.19162,578.604,97784
,,,,,1,0.867277,526.13,64714
,,,,,1,0.40896,531.741,30841
,,,,,1,1.95314,561.495,155534
,,,,,1,0.68395,586.928,56932
,,,,,1,0.839073,518.832,61741
,,,,,1,0.366654,538.519,28003
LC3-puncta_LAMP1_batch-seg_23Feb21_016s_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_starved_60X_008.nd2,1,0.472419,902.179,60446,1,0.260888,538.892,19939
,1,0.183327,827.615,21518,1,3.11656,584.276,258250
,1,0.839073,1146.46,136429,1,0.705104,550.73,55073
,1,0.521777,962.176,71201,1,3.40565,559.182,270085
,1,0.289092,963.878,39519,1,1.37495,512.041,99848
,1,0.162174,790.13,18173,1,2.85567,540.523,218912
,1,1.08586,1233.24,189919,1,0.465368,506.818,33450
,1,0.296143,916.19,38480,1,3.90627,617.341,342007
,1,0.176276,932.56,23314,1,1.6852,582.088,139119
,1,0.310246,953.477,41953,1,0.705104,525.28,52528
,1,0.0141021,883,1766,1,0.535879,491.539,37357
,1,0.239735,934.706,31780,1,0.282041,453.75,18150
,1,0.303195,924.744,39764,1,1.49482,615.066,130394
,1,0.789716,1059.07,118616,1,0.401909,649.316,37011
,1,0.105766,907.4,13611,1,20.4198,604.802,1.75151e+06
,1,0.0282041,707.5,2830,1,3.53962,566.424,284345
,1,0.00705104,1001,1001,1,1.40316,536.307,106725
,1,0.0211531,792.667,2378,1,0.803818,475.781,54239
,1,0.0282041,745.5,2982,1,0.324348,512.065,23555
,1,0.0705104,774.7,7747,1,0.296143,543.048,22808
,1,2.3762,1203.09,405442,2,0.676899,486.052,46661
,1,1.29739,1261.4,232097,2,0.867277,518.61,63789
,1,0.627542,872.382,77642,2,1.19162,513.746,86823
,1,0.0916635,856.615,11136,2,0.81792,530.552,61544
,1,0.40896,951.138,55166,2,0.803818,509.193,58048
,1,0.0987145,835.714,11700,2,0.437164,483.597,29983
,1,0.0352552,785.6,3928,2,0.712155,640.812,64722
,1,0.141021,739.85,14797,2,0.197429,556.143,15572
,1,0.0564083,780.875,6247,2,14.0245,603.934,1.20122e+06
,1,0.33845,721.5,34632,2,9.32852,619.763,819947
,1,1.21983,1210.91,209487,2,0.824971,468.385,54801
,1,0.260888,671.108,24831,2,4.72419,579.507,388270
,1,0.486521,922.014,63619,2,1.06471,513.152,77486
,2,0.0423062,712.167,4273,2,0.437164,493.5,30597
,2,0.0282041,712.25,2849,2,0.373705,518.057,27457
,2,0.557032,938.975,74179,2,0.571134,547.679,44362
,2,0.105766,829.8,12447,2,0.20448,548,15892
,2,0.148072,735.524,15446,2,1.11406,507.785,80230
,2,0.310246,1025.09,45104,2,2.61593,635.469,235759
,2,0.126919,889.222,16006,2,1.43841,584.412,119220
,2,0.0141021,837,1674,2,0.549981,541.936,42271
,2,0.0493572,918.286,6428,2,1.99544,598.739,169443
,2,0.211531,1027.97,30839,2,1.0506,529.235,78856
,2,0.514726,950.767,69406,2,0.493572,505.071,35355
,2,1.32559,1179.28,221704,3,2.073,645.762,189854
,2,3.07425,1617.69,705311,3,1.08586,585.942,90235
,2,0.162174,880.174,20244,3,2.80631,680.709,270922
,2,1.45956,1591.49,329438,3,12.4874,704.745,1.2481e+06
,2,0.119868,914.647,15549,3,1.30444,553.243,102350
,2,0.105766,853.4,12801,3,0.620491,523.239,46045
,2,1.53007,2715.27,589213,3,5.09085,636.422,459497
,2,0.458317,1001.92,65125,3,2.67234,679.544,257547
,2,0.169225,938.25,22518,3,1.16342,653.097,107761
,2,0.0493572,872.857,6110,3,85.5502,748.169,9.07753e+06
,2,0.839073,1214.69,144548,3,9.82209,718.329,1.00063e+06
,2,0.0352552,916.2,4581,3,0.239735,618.147,21017
,2,0.0141021,834,1668,3,12.9598,696.902,1.28091e+06
,2,0.0352552,873.2,4366,3,0.564083,530.413,42433
,2,0.33845,899.542,43178,3,0.507675,606.264,43651
,2,0.141021,819.8,16396,3,0.373705,550.321,29167
,2,0.296143,891.786,37455,3,0.514726,590.959,43140
