Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,2,0.0775614,1023,11253,1,3.51142,609.936,303748
,2,0.00705104,705,705,1,0.416011,482.712,28480
,2,0.359603,805.255,41068,2,1.94609,579.692,159995
,2,0.0705104,737.4,7374,2,53.8276,796.886,6.08342e+06
,2,0.514726,1048.55,76544,2,0.486521,487.928,33667
,2,0.0493572,723.714,5066,2,0.599338,549.482,46706
,2,4.48446,1430.49,909790,2,4.81586,685.482,468184
,2,0.105766,1054.53,15818,2,0.88843,637.595,80337
,2,0.20448,871.759,25281,2,0.789716,623.696,69854
,2,1.0365,1122.07,164945,2,8.58111,623.922,759313
,2,0.0846124,782.583,9391,2,37.5891,646.179,3.44478e+06
,2,0.0775614,884,9724,2,0.824971,602.812,70529
,2,0.105766,977.933,14669,2,1.43136,705.606,143238
,2,0.119868,1188.82,20210,2,3.7582,595.779,317550
,2,0.00705104,755,755,2,1.0365,536.755,78903
,2,0.0352552,765.2,3826,2,8.90546,710.643,897542
,2,0.296143,918.119,38561,2,0.958941,534,72624
,2,0.472419,1076.27,72110,2,2.27748,672.582,217244
,2,1.26919,1240.33,223259,2,1.44546,664.62,136247
,2,0.0493572,807.571,5653,2,0.803818,537.228,61244
,2,0.197429,897.929,25142,2,0.571134,558.259,45219
,2,0.40896,879.741,51025,2,0.260888,497.27,18399
,2,0.296143,995.238,41800,2,1.16342,508.242,83860
,2,0.860226,1216.79,148448,2,1.02945,487.925,71237
,2,0.0634593,866.667,7800,,,,
,2,0.662797,1015.26,95434,,,,
,2,0.47947,1058.07,71949,,,,
,2,0.0282041,694.5,2778,,,,
,2,0.0775614,792.909,8722,,,,
,2,0.458317,884.585,57498,,,,
,2,0.578185,871.659,71476,,,,
,2,0.0916635,829.231,10780,,,,
,2,0.0493572,739.143,5174,,,,
,2,0.176276,893.48,22337,,,,
,2,0.0141021,678,1356,,,,
LC3-puncta_LAMP1_batch-seg_18Mar21_012s_000_AP4E1-A_NSW3012_488-LC3_594-LAMP1_starved_60X_004_crop.nd2,1,0.0282041,799.25,3197,1,0.691001,470.01,46061
,1,0.0564083,712.25,5698,1,0.648695,567.196,52182
,1,0.0423062,729,4374,1,0.571134,514.741,41694
,1,0.394858,900.214,50412,1,0.437164,519,32178
,1,0.289092,857.122,35142,1,0.465368,555.394,36656
,1,0.401909,898.14,51194,1,0.803818,541.789,61764
,1,0.585236,839.337,69665,1,2.63709,660.356,246973
,1,0.176276,884.08,22102,1,0.528828,467.933,35095
,1,0.310246,999.932,43997,1,2.073,548.537,161270
,1,0.0846124,757.5,9090,1,0.846124,570.967,68516
,1,2.15057,1392.08,424584,1,0.61344,517.322,45007
,1,0.155123,931.182,20486,1,66.7945,713.194,6.75609e+06
,1,0.00705104,818,818,1,1.07176,601.079,91364
,1,0.197429,790.107,22123,1,1.60058,681.987,154811
,1,0.958941,935.074,127170,1,0.789716,549.446,61538
,1,0.260888,844.595,31250,1,1.3397,595.237,113095
,1,0.267939,905.342,34403,1,0.944839,544.276,72933
,1,0.00705104,821,821,1,1.64994,666.795,156030
,1,1.19868,898.118,152680,1,0.528828,545.24,40893
,1,1.32559,1070.57,201268,1,1.08586,648.344,99845
,1,0.726257,1034.95,106600,1,1.78391,579.213,146541
,1,0.0423062,808.167,4849,1,2.19287,600.852,186865
,1,0.00705104,845,845,1,1.21278,635.244,109262
,1,0.190378,874.148,23602,1,26.935,770.346,2.94272e+06
,1,0.655746,901.355,83826,1,1.21278,589.75,101437
,1,0.394858,885.482,49587,1,1.24803,667.215,118097
,1,0.105766,778.533,11678,1,3.32104,575.586,271101
,1,0.162174,796.739,18325,1,0.676899,570.781,54795
,1,0.0211531,845,2535,1,5.85941,775.727,644629
,1,0.0141021,759,1518,1,0.662797,487.351,45811
,1,0.282041,815.375,32615,1,0.775614,522.636,57490
,1,0.401909,806.07,45946,1,1.11406,557.089,88020
,1,0.148072,792.952,16652,1,1.7134,608.272,147810
,1,0.0211531,753.333,2260,1,0.380756,556.296,30040
,1,0.00705104,650,650,1,0.881379,559.4,69925
