Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,,,,,2,0.881379,512.68,64085
,,,,,2,0.514726,510.151,37241
,,,,,2,1.09996,504.821,78752
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_012.nd2,1,0.648695,914.37,84122,1,0.740359,525.657,55194
,1,0.0141021,820,1640,1,0.88843,528.683,66614
,1,1.16342,860.364,141960,1,5.07675,563.837,405963
,1,0.380756,845.611,45663,1,3.14476,549.334,245003
,1,0.401909,858.474,48933,1,0.444215,515.714,32490
,1,0.0493572,819.143,5734,1,0.359603,497.353,25365
,1,0.119868,807.941,13735,1,1.17047,537.946,89299
,1,0.0423062,789.667,4738,1,1.82622,598.996,155140
,1,0.0916635,873.385,11354,1,0.88843,521.944,65765
,1,0.00705104,727,727,1,1.29034,574.497,105133
,1,0.00705104,872,872,1,1.19162,580.74,98145
,,,,,1,0.0916635,505,6565
,,,,,1,1.17752,547.048,91357
,,,,,1,0.437164,534.048,33111
,,,,,1,1.02945,514.26,75082
,,,,,1,0.606389,526.977,45320
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_013.nd2,1,0.232684,742.273,24495,1,2.95438,578.337,242323
,1,0.0352552,732,3660,1,0.331399,486.447,22863
,1,0.380756,870.833,47025,1,63.3394,633.526,5.69096e+06
,2,0.0423062,790.667,4744,1,0.394858,636.339,35635
,2,0.0493572,797.714,5584,1,0.190378,624.815,16870
,2,0.27499,860.667,33566,1,1.3397,554.295,105316
,2,0.0211531,745,2235,1,6.40939,637.738,579704
,2,0.0493572,886.429,6205,1,4.20947,658.955,393396
,2,0.810869,1117.18,128476,1,9.46249,627.7,842373
,2,0.0493572,843.571,5905,1,2.22813,548.453,173311
,2,0.112817,779.063,12465,1,1.36085,572.207,110436
,,,,,1,0.155123,566.636,12466
,,,,,1,1.55828,534.683,118165
,,,,,1,0.423062,528.717,31723
,,,,,1,1.50187,622.005,132487
,,,,,1,3.88512,503.178,277251
,,,,,1,0.296143,479.5,20139
,,,,,1,10.3791,542.467,798511
,,,,,1,1.17752,462.323,77208
,,,,,2,8.37663,538.508,639748
,,,,,2,97.8895,661.186,9.17925e+06
,,,,,2,0.373705,480.283,25455
,,,,,2,5.21071,587.805,434388
,,,,,2,0.239735,463.824,15770
,,,,,2,1.13522,561.18,90350
,,,,,2,0.465368,539.379,35599
,,,,,2,0.740359,523.562,54974
,,,,,2,1.41021,627.635,125527
,,,,,2,2.57363,564.611,206083
,,,,,2,52.1636,604.279,4.47046e+06
,,,,,2,0.923686,539.206,70636
,,,,,2,0.225633,461.906,14781
,,,,,2,0.768563,511.073,55707
,,,,,2,0.535879,529.671,40255
,,,,,2,0.105766,588.8,8832
,,,,,2,1.36085,490.062,94582
,,,,,2,1.21278,507.32,87259
,,,,,2,0.521777,493.514,36520
,,,,,2,0.810869,519.183,59706
,,,,,2,0.719206,512.147,52239
,,,,,2,0.916635,510.8,66404
,,,,,2,1.46662,521.197,108409
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_014.nd2,1,0.0141021,734.5,1469,1,1.00125,512.042,72710
,1,0.112817,915.875,14654,1,0.141021,529.05,10581
,1,0.225633,974.844,31195,1,1.0365,538.755,79197
,2,0.606389,941.593,80977,1,3.61013,576.561,295199
,2,0.514726,973.795,71087,1,0.987145,522.221,73111
,2,0.733308,1060.93,110337,2,1.77686,603.714,152136
,2,0.0141021,815.5,1631,2,2.29159,534.6,173745
,2,0.105766,887.667,13315,2,1.24803,504.141,89233
,2,0.0211531,836,2508,2,0.733308,552.779,57489
,,,,,2,0.282041,473.975,18959
,,,,,2,2.89092,543.595,222874
,,,,,2,0.881379,558.872,69859
,,,,,2,0.564083,478.387,38271
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_015.nd2,1,0.162174,869.783,20005,1,0.324348,495.522,22794
,1,0.0775614,816.455,8981,1,1.14932,595.043,96992
,1,0.0282041,852.75,3411,1,181.846,771.935,1.99082e+07
,1,0.0493572,804,5628,1,0.0282041,432.5,1730
,1,0.176276,1019.2,25480,1,0.902532,552.008,70657
,1,0.0423062,845.5,5073,1,2.36915,615.366,206763
,1,0.0141021,834,1668,1,1.31149,592.554,110215
,1,0.00705104,736,736,1,0.521777,667.365,49385
,1,0.0423062,714.333,4286,1,1.08586,612.182,94276
,1,0.13397,796.053,15125,1,1.62174,541.822,124619
,1,0.0141021,910.5,1821,1,0.669848,669.863,63637
,2,0.352552,843.64,42182,1,0.303195,491.814,21148
,2,0.260888,958.081,35449,1,1.12817,496.438,79430
,2,0.232684,1038.33,34265,1,0.944839,497.731,66696
,2,0.267939,848.658,32249,1,0.260888,470.622,17413
,2,0.105766,875.2,13128,1,0.592287,501.952,42164
,2,1.21278,1200.77,206532,2,0.782665,506.135,56181
,2,2.11531,1273.31,381993,2,0.507675,472.889,34048
,2,0.0141021,838.5,1677,2,5.19661,562.461,414534
,2,3.70884,1382.78,727340,2,0.352552,485.62,24281
,2,1.09291,1272.33,197211,2,1.97429,530.586,148564
,2,0.183327,840.962,21865,2,42.2216,598.208,3.58207e+06
,2,0.20448,871.862,25284,2,1.24803,520.316,92096
,2,0.0211531,878.333,2635,2,0.937788,537.617,71503
,2,0.0705104,861.1,8611,2,12.5085,559.12,991879
,2,0.902532,1148.33,146986,2,1.08586,552.195,85038
,2,0.0141021,759,1518,2,0.105766,599.867,8998
,,,,,2,1.08586,540.279,83203
,,,,,2,21.421,657.809,1.99842e+06
,,,,,2,0.500623,460.746,32713
,,,,,2,1.22688,513.661,89377
,,,,,2,1.57943,547.929,122736
,,,,,2,0.923686,496.687,65066
,,,,,2,0.599338,484.094,41148
LC3-puncta_LAMP1_batch-seg_22Feb21_016b_000_AP4E1-A_NSW3016_488-LC3_594-LAMP_basal_60X_016.nd2,1,0.232684,936.97,30920,1,0.571134,531.099,43019
,1,0.0634593,844.667,7602,1,2.97554,572.576,241627
,1,0.0846124,890.917,10691,1,3.03195,650.202,279587
,1,0.13397,852.474,16197,1,63.7978,669.603,6.05857e+06
,1,0.00705104,754,754,1,0.141021,768,15360
,1,0.27499,904.846,35289,1,3.4127,533.26,258098
,1,0.239735,835.647,28412,1,1.01535,581.403,83722
,1,0.0846124,849.917,10199,1,4.63253,644.537,423461
,1,0.0634593,797.111,7174,1,1.3397,603.479,114661
,1,0.0282041,833,3332,1,0.599338,523.224,44474
,1,0.0352552,909,4545,1,2.58773,587.368,215564
,2,0.0987145,722.357,10113,1,0.260888,483.919,17905
,2,0.112817,808.188,12931,1,1.44546,605.561,124140
,2,0.162174,859.478,19768,1,6.87476,577.72,563277
,2,0.13397,892.737,16962,1,1.49482,523.788,111043
,2,0.0211531,750,2250,1,0.472419,557.313,37340
,2,0.00705104,946,946,1,1.47367,589.172,123137
,2,0.0211531,1010,3030,2,7.64332,612.621,664081
,2,0.0634593,922.444,8302,2,0.641644,538.264,48982
,2,1.53007,1266.49,274829,2,5.76775,641.609,524836
,,,,,2,5.54211,645.193,507122
,,,,,2,1.09996,580.103,90496
,,,,,2,1.77686,592.544,149321
,,,,,2,0.451266,607.266,38865
,,,,,2,1.07881,568.092,86918
,,,,,2,1.45956,563.778,116702
,,,,,2,0.119868,578.706,9838
,,,,,2,0.74741,581.566,61646
